21,22,23,24,25,26,27,28,29,30,31,32,"2,21,12,3","2,22,12,3","2,23,12,3","2,24,12,3","2,25,12,3","2,26,12,3","2,27,12,3","2,28,12,3","2,31,12,3",33
2.0,0.0,5.0,10.0,0.0,5.0,1.0,0.0,22.96,26.515,0.64,12.998,0.632132132132132,0.0,0.3713713713713714,0.4344344344344344,0.0,0.7817817817817818,1.0,0.0,0.509009009009009,148.0
0.0,1.0,7.0,9.0,0.0,0.0,0.0,2.0,29.52,34.85,0.79,0.0,0.0,1.0,0.5430430430430431,0.39289289289289286,0.0,0.0,0.0,0.7872872872872873,0.7577577577577577,221.0
0.0,0.0,8.0,23.0,0.0,2.0,1.0,0.0,31.16,34.09,0.48,19.0012,0.0,0.0,0.627127127127127,1.0,0.0,0.35485485485485485,1.0,0.0,0.2557557557557557,75.0
2.0,1.0,4.0,21.0,0.0,5.0,1.0,0.0,18.04,21.97,0.33,19.9995,0.632132132132132,1.0,0.2877877877877878,0.8933933933933933,0.0,0.7817817817817818,1.0,0.0,0.05905905905905906,208.0
3.0,0.0,11.0,8.0,0.0,4.0,1.0,2.0,13.94,17.424999999999997,0.81,6.0032,1.0,0.0,0.8758758758758758,0.3513513513513513,0.0,0.6406406406406406,1.0,0.7872872872872873,0.7792792792792793,402.0
3.0,0.0,11.0,2.0,0.0,6.0,0.0,0.0,9.84,12.12,0.56,11.0014,1.0,0.0,0.8758758758758758,0.1041041041041041,0.0,1.0,0.0,0.0,0.3868868868868869,46.0
1.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,16.400000000000002,20.455,0.35,19.0012,0.3808808808808809,0.0,0.12162162162162161,0.8113113113113113,0.0,0.0,0.0,0.0,0.07657657657657657,61.0
3.0,1.0,12.0,18.0,0.0,3.0,1.0,2.0,13.12,15.15,0.49,15.0013,1.0,1.0,1.0,0.7697697697697697,0.0,0.4984984984984985,1.0,0.7872872872872873,0.2717717717717718,540.0
1.0,0.0,3.0,11.0,0.0,4.0,1.0,0.0,18.04,21.97,0.54,19.0012,0.3808808808808809,0.0,0.2032032032032032,0.47597597597597596,0.0,0.6406406406406406,1.0,0.0,0.3508508508508508,86.0
3.0,0.0,9.0,15.0,0.0,2.0,1.0,2.0,27.880000000000003,31.82,0.83,6.0032,1.0,0.0,0.7097097097097097,0.6451451451451451,0.0,0.35485485485485485,1.0,0.7872872872872873,0.8213213213213213,205.0
1.0,1.0,3.0,10.0,0.0,4.0,1.0,0.0,20.5,24.24,0.68,31.0009,0.3808808808808809,1.0,0.2032032032032032,0.4344344344344344,0.0,0.6406406406406406,1.0,0.0,0.5745745745745745,138.0
3.0,0.0,11.0,15.0,0.0,6.0,0.0,0.0,16.400000000000002,20.455,0.37,12.998,1.0,0.0,0.8758758758758758,0.6451451451451451,0.0,1.0,0.0,0.0,0.10010010010010009,343.0
2.0,1.0,6.0,20.0,0.0,2.0,1.0,0.0,32.800000000000004,37.88,0.55,16.997899999999998,0.632132132132132,1.0,0.45695695695695693,0.8533533533533533,0.0,0.35485485485485485,1.0,0.0,0.3688688688688689,458.0
1.0,1.0,2.0,4.0,0.0,5.0,1.0,0.0,16.400000000000002,20.455,0.87,8.9981,0.3808808808808809,1.0,0.12162162162162161,0.18368368368368368,0.0,0.7817817817817818,1.0,0.0,0.8663663663663663,2.0
1.0,0.0,3.0,16.0,0.0,6.0,0.0,0.0,20.5,24.24,0.31,26.0027,0.3808808808808809,0.0,0.2032032032032032,0.6861861861861862,0.0,1.0,0.0,0.0,0.046546546546546545,304.0
2.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,14.76,18.18,0.93,6.0032,0.632132132132132,0.0,0.2877877877877878,0.22522522522522523,0.0,0.0,0.0,0.7872872872872873,0.9419419419419419,4.0
0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,32.800000000000004,38.635000000000005,0.59,15.0013,0.0,0.0,0.5430430430430431,0.5615615615615616,0.0,0.0,0.0,0.0,0.43093093093093093,421.0
2.0,1.0,4.0,23.0,0.0,2.0,1.0,0.0,22.14,25.76,0.32,15.0013,0.632132132132132,1.0,0.2877877877877878,1.0,0.0,0.35485485485485485,1.0,0.0,0.05205205205205205,82.0
3.0,0.0,12.0,8.0,0.0,5.0,1.0,0.0,9.84,14.395,0.87,0.0,1.0,0.0,1.0,0.3513513513513513,0.0,0.7817817817817818,1.0,0.0,0.8663663663663663,445.0
3.0,0.0,10.0,9.0,0.0,2.0,1.0,2.0,21.32,25.0,0.77,6.0032,1.0,0.0,0.7927927927927928,0.39289289289289286,0.0,0.35485485485485485,1.0,0.7872872872872873,0.7227227227227226,227.0
2.0,0.0,4.0,5.0,0.0,6.0,0.0,3.0,13.94,18.18,1.0,0.0,0.632132132132132,0.0,0.2877877877877878,0.22522522522522523,0.0,1.0,0.0,1.0,1.0,7.0
2.0,0.0,5.0,9.0,0.0,4.0,1.0,2.0,20.5,24.24,0.77,19.0012,0.632132132132132,0.0,0.3713713713713714,0.39289289289289286,0.0,0.6406406406406406,1.0,0.7872872872872873,0.7227227227227226,212.0
3.0,0.0,11.0,18.0,0.0,6.0,0.0,0.0,14.76,18.18,0.5,6.0032,1.0,0.0,0.8758758758758758,0.7697697697697697,0.0,1.0,0.0,0.0,0.2877877877877878,237.0
3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.76,18.94,0.87,0.0,1.0,0.0,0.7927927927927928,0.0,0.0,0.0,0.0,0.0,0.8663663663663663,88.0
2.0,1.0,5.0,11.0,0.0,5.0,1.0,0.0,27.880000000000003,31.82,0.79,8.9981,0.632132132132132,1.0,0.3713713713713714,0.47597597597597596,0.0,0.7817817817817818,1.0,0.0,0.7577577577577577,283.0
3.0,0.0,10.0,7.0,0.0,4.0,1.0,2.0,18.86,22.725,0.94,6.0032,1.0,0.0,0.7927927927927928,0.30980980980980977,0.0,0.6406406406406406,1.0,0.7872872872872873,0.9674674674674675,137.0
0.0,1.0,7.0,11.0,0.0,6.0,0.0,2.0,24.6,28.03,0.83,16.997899999999998,0.0,1.0,0.5430430430430431,0.47597597597597596,0.0,1.0,0.0,0.7872872872872873,0.8213213213213213,305.0
2.0,1.0,5.0,6.0,0.0,2.0,1.0,0.0,27.06,30.305,0.78,15.0013,0.632132132132132,1.0,0.3713713713713714,0.2677677677677678,0.0,0.35485485485485485,1.0,0.0,0.7412412412412412,154.0
1.0,1.0,1.0,12.0,0.0,6.0,0.0,2.0,8.200000000000001,10.605,0.8,11.0014,0.3808808808808809,1.0,0.0,0.5180180180180181,0.0,1.0,0.0,0.7872872872872873,0.7682682682682682,67.0
3.0,1.0,11.0,9.0,0.0,3.0,1.0,2.0,10.66,12.12,0.6,19.0012,1.0,1.0,0.8758758758758758,0.39289289289289286,0.0,0.4984984984984985,1.0,0.7872872872872873,0.44644644644644643,368.0
2.0,0.0,6.0,23.0,0.0,0.0,0.0,0.0,25.42,29.545,0.78,8.9981,0.632132132132132,0.0,0.45695695695695693,1.0,0.0,0.0,0.0,0.0,0.7412412412412412,86.0
2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,17.22,21.21,0.41,16.997899999999998,0.632132132132132,0.0,0.2877877877877878,0.47597597597597596,0.0,0.0,0.0,0.0,0.15215215215215216,243.0
0.0,1.0,6.0,10.0,0.0,6.0,0.0,0.0,30.34,34.09,0.55,12.998,0.0,1.0,0.45695695695695693,0.4344344344344344,0.0,1.0,0.0,0.0,0.3688688688688689,494.0
3.0,0.0,12.0,16.0,0.0,2.0,1.0,0.0,18.04,21.97,0.54,0.0,1.0,0.0,1.0,0.6861861861861862,0.0,0.35485485485485485,1.0,0.0,0.3508508508508508,238.0
3.0,1.0,11.0,13.0,0.0,3.0,1.0,2.0,13.12,15.15,0.53,16.997899999999998,1.0,1.0,0.8758758758758758,0.5615615615615616,0.0,0.4984984984984985,1.0,0.7872872872872873,0.33483483483483484,181.0
2.0,1.0,5.0,5.0,0.0,4.0,1.0,0.0,18.86,22.725,0.72,19.9995,0.632132132132132,1.0,0.3713713713713714,0.22522522522522523,0.0,0.6406406406406406,1.0,0.0,0.6426426426426426,24.0
2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,25.42,28.03,0.88,7.0015,0.632132132132132,0.0,0.45695695695695693,0.2677677677677678,0.0,0.0,0.0,0.0,0.8993993993993994,14.0
2.0,1.0,5.0,13.0,0.0,5.0,1.0,0.0,30.34,34.09,0.62,8.9981,0.632132132132132,1.0,0.3713713713713714,0.5615615615615616,0.0,0.7817817817817818,1.0,0.0,0.48348348348348347,333.0
3.0,0.0,11.0,13.0,0.0,0.0,0.0,2.0,21.32,25.0,0.29,27.9993,1.0,0.0,0.8758758758758758,0.5615615615615616,0.0,0.0,0.0,0.7872872872872873,0.03403403403403403,339.0
0.0,1.0,9.0,9.0,0.0,1.0,1.0,0.0,24.6,31.06,0.53,19.9995,0.0,1.0,0.7097097097097097,0.39289289289289286,0.0,0.2147147147147147,1.0,0.0,0.33483483483483484,361.0
1.0,0.0,2.0,19.0,0.0,5.0,1.0,2.0,9.84,12.12,0.65,8.9981,0.3808808808808809,0.0,0.12162162162162161,0.8113113113113113,0.0,0.7817817817817818,1.0,0.7872872872872873,0.527027027027027,103.0
3.0,0.0,10.0,15.0,0.0,4.0,1.0,0.0,23.78,27.275,0.46,8.9981,1.0,0.0,0.7927927927927928,0.6451451451451451,0.0,0.6406406406406406,1.0,0.0,0.2252252252252252,219.0
0.0,0.0,8.0,8.0,0.0,4.0,1.0,2.0,28.7,32.575,0.82,23.9994,0.0,0.0,0.627127127127127,0.3513513513513513,0.0,0.6406406406406406,1.0,0.7872872872872873,0.7947947947947949,398.0
3.0,1.0,9.0,13.0,0.0,2.0,1.0,0.0,26.24,31.06,0.47,16.997899999999998,1.0,1.0,0.7097097097097097,0.5615615615615616,0.0,0.35485485485485485,1.0,0.0,0.24124124124124124,305.0
3.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,10.66,15.15,0.87,0.0,1.0,0.0,0.7927927927927928,1.0,0.0,0.0,0.0,0.0,0.8663663663663663,37.0
0.0,1.0,7.0,23.0,0.0,1.0,1.0,0.0,28.7,33.335,0.74,12.998,0.0,1.0,0.5430430430430431,1.0,0.0,0.2147147147147147,1.0,0.0,0.6771771771771771,150.0
1.0,1.0,1.0,22.0,0.0,5.0,1.0,2.0,8.200000000000001,9.85,0.37,15.0013,0.3808808808808809,1.0,0.0,0.9354354354354354,0.0,0.7817817817817818,1.0,0.7872872872872873,0.10010010010010009,72.0
0.0,0.0,9.0,10.0,0.0,4.0,1.0,2.0,26.24,28.79,0.89,15.0013,0.0,0.0,0.7097097097097097,0.4344344344344344,0.0,0.6406406406406406,1.0,0.7872872872872873,0.9254254254254254,120.0
1.0,0.0,12.0,11.0,0.0,3.0,1.0,2.0,19.68,23.485,0.82,27.9993,0.3808808808808809,0.0,1.0,0.47597597597597596,0.0,0.4984984984984985,1.0,0.7872872872872873,0.7947947947947949,56.0
2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,25.42,28.79,0.83,15.0013,0.632132132132132,1.0,0.3713713713713714,0.0,1.0,0.2147147147147147,0.0,0.0,0.8213213213213213,65.0
0.0,0.0,8.0,16.0,0.0,4.0,1.0,0.0,29.52,35.605,0.84,0.0,0.0,0.0,0.627127127127127,0.6861861861861862,0.0,0.6406406406406406,1.0,0.0,0.8438438438438438,121.0
3.0,0.0,11.0,15.0,0.0,3.0,1.0,0.0,21.32,25.0,0.45,15.0013,1.0,0.0,0.8758758758758758,0.6451451451451451,0.0,0.4984984984984985,1.0,0.0,0.2097097097097097,151.0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.86,22.725,0.77,15.0013,0.0,0.0,0.7097097097097097,0.0,0.0,0.0,0.0,0.0,0.7227227227227226,112.0
3.0,0.0,10.0,13.0,0.0,5.0,1.0,0.0,24.6,31.06,0.46,0.0,1.0,0.0,0.7927927927927928,0.5615615615615616,0.0,0.7817817817817818,1.0,0.0,0.2252252252252252,305.0
2.0,0.0,5.0,2.0,0.0,5.0,1.0,0.0,27.880000000000003,31.82,0.61,15.0013,0.632132132132132,0.0,0.3713713713713714,0.1041041041041041,0.0,0.7817817817817818,1.0,0.0,0.46396396396396394,18.0
0.0,0.0,8.0,5.0,0.0,1.0,1.0,0.0,28.7,33.335,0.79,6.0032,0.0,0.0,0.627127127127127,0.22522522522522523,0.0,0.2147147147147147,1.0,0.0,0.7577577577577577,15.0
1.0,1.0,3.0,5.0,0.0,4.0,1.0,0.0,19.68,23.485,0.88,11.0014,0.3808808808808809,1.0,0.2032032032032032,0.22522522522522523,0.0,0.6406406406406406,1.0,0.0,0.8993993993993994,18.0
3.0,1.0,10.0,4.0,0.0,4.0,1.0,0.0,18.04,21.97,0.88,15.0013,1.0,1.0,0.7927927927927928,0.18368368368368368,0.0,0.6406406406406406,1.0,0.0,0.8993993993993994,5.0
2.0,0.0,5.0,17.0,0.0,1.0,1.0,3.0,29.52,34.09,0.7,26.0027,0.632132132132132,0.0,0.3713713713713714,0.7282282282282282,0.0,0.2147147147147147,1.0,1.0,0.6131131131131131,429.0
3.0,0.0,11.0,23.0,0.0,3.0,1.0,0.0,13.94,15.15,0.61,23.9994,1.0,0.0,0.8758758758758758,1.0,0.0,0.4984984984984985,1.0,0.0,0.46396396396396394,51.0
1.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,9.02,10.605,0.69,19.0012,0.3808808808808809,0.0,0.2032032032032032,0.14414414414414414,0.0,0.4984984984984985,1.0,0.0,0.5900900900900901,4.0
1.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,13.94,16.665,0.61,12.998,0.3808808808808809,1.0,0.2032032032032032,0.18368368368368368,0.0,0.2147147147147147,1.0,0.0,0.46396396396396394,3.0
0.0,1.0,7.0,19.0,0.0,5.0,1.0,2.0,26.24,28.79,0.83,19.0012,0.0,1.0,0.5430430430430431,0.8113113113113113,0.0,0.7817817817817818,1.0,0.7872872872872873,0.8213213213213213,402.0
0.0,0.0,9.0,11.0,0.0,5.0,1.0,2.0,27.06,31.06,0.74,7.0015,0.0,0.0,0.7097097097097097,0.47597597597597596,0.0,0.7817817817817818,1.0,0.7872872872872873,0.6771771771771771,192.0
2.0,1.0,5.0,13.0,0.0,6.0,0.0,0.0,28.7,31.82,0.37,8.9981,0.632132132132132,1.0,0.3713713713713714,0.5615615615615616,0.0,1.0,0.0,0.0,0.10010010010010009,704.0
3.0,1.0,10.0,17.0,0.0,2.0,1.0,0.0,21.32,25.0,0.39,12.998,1.0,1.0,0.7927927927927928,0.7282282282282282,0.0,0.35485485485485485,1.0,0.0,0.12412412412412413,943.0
2.0,1.0,6.0,20.0,0.0,4.0,1.0,0.0,27.06,31.06,0.36,19.9995,0.632132132132132,1.0,0.45695695695695693,0.8533533533533533,0.0,0.6406406406406406,1.0,0.0,0.08758758758758758,478.0
1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,18.86,22.725,0.38,26.0027,0.3808808808808809,0.0,0.2032032032032032,0.5180180180180181,0.0,0.0,0.0,0.0,0.11211211211211211,194.0
1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.64,1.515,0.45,16.997899999999998,0.3808808808808809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2097097097097097,13.0
0.0,1.0,7.0,0.0,0.0,5.0,1.0,2.0,28.7,32.575,0.54,11.0014,0.0,1.0,0.5430430430430431,0.0,0.0,0.7817817817817818,1.0,0.7872872872872873,0.3508508508508508,95.0
1.0,0.0,1.0,12.0,0.0,3.0,1.0,3.0,9.02,9.85,0.93,22.0028,0.3808808808808809,0.0,0.0,0.5180180180180181,0.0,0.4984984984984985,1.0,1.0,0.9419419419419419,48.0
1.0,1.0,1.0,19.0,0.0,2.0,1.0,0.0,4.92,4.545,0.28,27.9993,0.3808808808808809,1.0,0.0,0.8113113113113113,0.0,0.35485485485485485,1.0,0.0,0.02852852852852853,156.0
2.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,19.68,23.485,0.82,7.0015,0.632132132132132,0.0,0.3713713713713714,0.14414414414414414,0.0,1.0,0.0,0.0,0.7947947947947949,19.0
2.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,18.86,22.725,0.88,6.0032,0.632132132132132,0.0,0.3713713713713714,1.0,0.0,0.0,0.0,0.0,0.8993993993993994,50.0
2.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,33.62,35.605,0.28,19.0012,0.632132132132132,1.0,0.45695695695695693,0.8113113113113113,0.0,0.0,0.0,0.0,0.02852852852852853,375.0
1.0,1.0,3.0,10.0,0.0,2.0,1.0,0.0,9.84,12.88,0.44,0.0,0.3808808808808809,1.0,0.2032032032032032,0.4344344344344344,0.0,0.35485485485485485,1.0,0.0,0.1961961961961962,129.0
3.0,0.0,10.0,4.0,0.0,4.0,1.0,0.0,20.5,24.24,0.82,31.0009,1.0,0.0,0.7927927927927928,0.18368368368368368,0.0,0.6406406406406406,1.0,0.0,0.7947947947947949,8.0
0.0,1.0,9.0,19.0,0.0,0.0,0.0,0.0,25.42,31.06,0.5,8.9981,0.0,1.0,0.7097097097097097,0.8113113113113113,0.0,0.0,0.0,0.0,0.2877877877877878,403.0
2.0,1.0,6.0,8.0,0.0,6.0,0.0,0.0,25.42,30.305,0.61,7.0015,0.632132132132132,1.0,0.45695695695695693,0.3513513513513513,0.0,1.0,0.0,0.0,0.46396396396396394,244.0
1.0,0.0,3.0,22.0,0.0,5.0,1.0,0.0,12.3,14.395,0.7,12.998,0.3808808808808809,0.0,0.2032032032032032,0.9354354354354354,0.0,0.7817817817817818,1.0,0.0,0.6131131131131131,44.0
1.0,1.0,1.0,5.0,0.0,2.0,1.0,0.0,12.3,14.395,0.49,12.998,0.3808808808808809,1.0,0.0,0.22522522522522523,0.0,0.35485485485485485,1.0,0.0,0.2717717717717718,22.0
0.0,1.0,7.0,22.0,0.0,2.0,1.0,0.0,30.34,34.85,0.66,16.997899999999998,0.0,1.0,0.5430430430430431,0.9354354354354354,0.0,0.35485485485485485,1.0,0.0,0.55005005005005,269.0
0.0,1.0,7.0,10.0,1.0,3.0,0.0,0.0,32.800000000000004,36.365,0.46,0.0,0.0,1.0,0.5430430430430431,0.4344344344344344,1.0,0.4984984984984985,0.0,0.0,0.2252252252252252,447.0
3.0,1.0,11.0,2.0,0.0,1.0,1.0,2.0,12.3,15.15,0.56,11.0014,1.0,1.0,0.8758758758758758,0.1041041041041041,0.0,0.2147147147147147,1.0,0.7872872872872873,0.3868868868868869,6.0
1.0,0.0,12.0,21.0,0.0,4.0,1.0,3.0,17.22,21.21,0.71,0.0,0.3808808808808809,0.0,1.0,0.8933933933933933,0.0,0.6406406406406406,1.0,1.0,0.6311311311311312,17.0
1.0,0.0,12.0,5.0,0.0,2.0,1.0,2.0,12.3,13.635,0.64,19.0012,0.3808808808808809,0.0,1.0,0.22522522522522523,0.0,0.35485485485485485,1.0,0.7872872872872873,0.509009009009009,8.0
3.0,1.0,12.0,5.0,0.0,6.0,0.0,0.0,9.84,12.88,0.87,6.0032,1.0,1.0,1.0,0.22522522522522523,0.0,1.0,0.0,0.0,0.8663663663663663,13.0
0.0,1.0,8.0,21.0,0.0,3.0,1.0,0.0,28.7,32.575,0.61,12.998,0.0,1.0,0.627127127127127,0.8933933933933933,0.0,0.4984984984984985,1.0,0.0,0.46396396396396394,315.0
0.0,1.0,8.0,0.0,0.0,1.0,1.0,2.0,24.6,28.03,0.83,7.0015,0.0,1.0,0.627127127127127,0.0,0.0,0.2147147147147147,1.0,0.7872872872872873,0.8213213213213213,26.0
2.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,21.32,25.0,0.59,8.9981,0.632132132132132,1.0,0.2877877877877878,0.14414414414414414,0.0,0.0,0.0,0.7872872872872873,0.43093093093093093,45.0
3.0,1.0,10.0,22.0,0.0,6.0,0.0,2.0,21.32,25.0,0.72,16.997899999999998,1.0,1.0,0.7927927927927928,0.9354354354354354,0.0,1.0,0.0,0.7872872872872873,0.6426426426426426,157.0
0.0,0.0,7.0,3.0,0.0,2.0,1.0,0.0,27.880000000000003,31.82,0.89,8.9981,0.0,0.0,0.5430430430430431,0.14414414414414414,0.0,0.35485485485485485,1.0,0.0,0.9254254254254254,4.0
3.0,1.0,11.0,8.0,0.0,6.0,0.0,0.0,13.12,17.424999999999997,0.76,0.0,1.0,1.0,0.8758758758758758,0.3513513513513513,0.0,1.0,0.0,0.0,0.7062062062062062,146.0
2.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,28.7,31.82,0.42,16.997899999999998,0.632132132132132,1.0,0.2877877877877878,0.7697697697697697,0.0,0.0,0.0,0.0,0.16716716716716717,479.0
2.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,25.42,31.06,0.46,19.9995,0.632132132132132,1.0,0.2877877877877878,0.47597597597597596,0.0,0.0,0.0,0.0,0.2252252252252252,528.0
2.0,1.0,4.0,11.0,0.0,2.0,1.0,0.0,19.68,23.485,0.23,0.0,0.632132132132132,1.0,0.2877877877877878,0.47597597597597596,0.0,0.35485485485485485,1.0,0.0,0.01051051051051051,258.0
2.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,16.400000000000002,20.455,0.58,8.9981,0.632132132132132,1.0,0.2877877877877878,0.06306306306306306,0.0,1.0,0.0,0.0,0.4154154154154154,70.0
0.0,1.0,9.0,22.0,0.0,0.0,0.0,0.0,22.96,26.515,0.68,6.0032,0.0,1.0,0.7097097097097097,0.9354354354354354,0.0,0.0,0.0,0.0,0.5745745745745745,127.0
3.0,0.0,11.0,2.0,0.0,2.0,1.0,2.0,20.5,24.24,0.88,0.0,1.0,0.0,0.8758758758758758,0.1041041041041041,0.0,0.35485485485485485,1.0,0.7872872872872873,0.8993993993993994,5.0
2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,22.96,26.515,0.73,16.997899999999998,0.632132132132132,1.0,0.45695695695695693,0.0,0.0,0.2147147147147147,1.0,0.0,0.6571571571571572,40.0
2.0,0.0,6.0,20.0,0.0,6.0,0.0,2.0,29.52,33.335,0.58,8.9981,0.632132132132132,0.0,0.45695695695695693,0.8533533533533533,0.0,1.0,0.0,0.7872872872872873,0.4154154154154154,188.0
1.0,0.0,1.0,14.0,0.0,3.0,1.0,0.0,8.200000000000001,9.09,0.47,22.0028,0.3808808808808809,0.0,0.0,0.6041041041041041,0.0,0.4984984984984985,1.0,0.0,0.24124124124124124,44.0
0.0,1.0,7.0,13.0,0.0,3.0,1.0,0.0,38.54,42.425,0.33,0.0,0.0,1.0,0.5430430430430431,0.5615615615615616,0.0,0.4984984984984985,1.0,0.0,0.05905905905905906,203.0
3.0,1.0,10.0,9.0,0.0,6.0,0.0,0.0,14.76,18.18,0.5,6.0032,1.0,1.0,0.7927927927927928,0.39289289289289286,0.0,1.0,0.0,0.0,0.2877877877877878,266.0
0.0,1.0,9.0,7.0,0.0,5.0,1.0,0.0,21.32,25.0,0.77,0.0,0.0,1.0,0.7097097097097097,0.30980980980980977,0.0,0.7817817817817818,1.0,0.0,0.7227227227227226,503.0
2.0,0.0,4.0,18.0,0.0,2.0,1.0,0.0,27.880000000000003,31.82,0.65,30.0026,0.632132132132132,0.0,0.2877877877877878,0.7697697697697697,0.0,0.35485485485485485,1.0,0.0,0.527027027027027,528.0
2.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,21.32,25.0,0.88,11.0014,0.632132132132132,0.0,0.3713713713713714,0.2677677677677678,0.0,0.2147147147147147,1.0,0.0,0.8993993993993994,104.0
3.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,10.66,15.15,0.81,0.0,1.0,0.0,0.7927927927927928,0.06306306306306306,0.0,0.2147147147147147,1.0,0.0,0.7792792792792793,13.0
3.0,0.0,10.0,2.0,0.0,3.0,1.0,0.0,18.04,21.97,0.67,11.0014,1.0,0.0,0.7927927927927928,0.1041041041041041,0.0,0.4984984984984985,1.0,0.0,0.5655655655655656,3.0
