21,22,23,24,25,26,27,28,29,30,31,32,"2,29,10,3","2,30,10,3","2,21,10,3","2,22,10,3","2,23,10,3","2,24,10,3","2,25,10,3","2,26,10,3","2,27,10,3","2,28,10,3","2,31,10,3","2,2,29,10,3,10,3","2,2,30,10,3,10,3",33
2.0,1.0,6.0,19.0,0.0,3.0,1.0,0.0,22.96,26.515,0.73,19.9995,0.3233452772868899,0.31249660350775466,0.4723430081982361,1.000095909461689,-0.15282354297181946,1.0795956255439334,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,0.522218693937255,0.32334527728688994,0.3124966035077544,538.0
0.0,0.0,8.0,7.0,0.0,6.0,0.0,2.0,27.06,31.06,0.74,12.998,0.8426480322419756,0.8415382899075081,-1.3195873343460636,-0.9999040997360539,0.430765939748254,-0.6579445454089262,-0.1679355439107186,1.489250139983649,-1.4618082203780567,1.1260619042354703,0.5739199313250614,0.8426480322419756,0.8415382899075078,44.0
0.0,0.0,6.0,16.0,0.0,2.0,1.0,0.0,35.26,40.15,0.47,19.0012,1.8812535421521475,1.8996216627070155,-1.3195873343460636,-0.9999040997360539,-0.15282354297181946,0.6452105828057184,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,-0.8220134781457094,1.8812535421521475,1.8996216627070153,261.0
3.0,0.0,10.0,20.0,1.0,1.0,0.0,0.0,24.6,29.545,0.73,0.0,0.5310663792689243,0.6651910611075906,1.368308179470386,-0.9999040997360539,1.0143554224683273,1.224390639790005,5.954665562232858,-0.9959318601459056,-1.4618082203780567,-0.7059629788138742,0.522218693937255,0.5310663792689243,0.6651910611075903,225.0
0.0,1.0,9.0,21.0,0.0,0.0,0.0,0.0,28.7,32.575,0.7,11.0014,1.05036913422401,1.0178855187074265,-1.3195873343460636,1.000095909461689,0.7225606811082907,1.3691856540360765,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,0.3671149817738359,1.05036913422401,1.0178855187074263,171.0
0.0,1.0,7.0,6.0,0.0,6.0,0.0,3.0,23.78,27.275,0.88,16.997899999999998,0.4272058282779071,0.40096121993543604,-1.3195873343460636,1.000095909461689,0.13897119838821725,-0.8027395596549979,-0.1679355439107186,1.489250139983649,-1.4618082203780567,2.0420743457601422,1.29773725475435,0.42720582827790715,0.40096121993543576,15.0
1.0,0.0,2.0,16.0,1.0,1.0,0.0,3.0,11.48,12.12,0.75,27.9993,-1.1307024365873508,-1.3630930721191883,-0.4236221630739137,-0.9999040997360539,-1.3200025084119664,0.6452105828057184,5.954665562232858,-0.9959318601459056,-1.4618082203780567,2.0420743457601422,0.6256211687128678,-1.1307024365873508,-1.3630930721191885,56.0
0.0,1.0,7.0,5.0,0.0,4.0,1.0,0.0,27.06,31.06,0.74,12.998,0.8426480322419756,0.8415382899075081,-1.3195873343460636,1.000095909461689,0.13897119838821725,-0.9475345739010694,-0.1679355439107186,0.49517733993182717,0.6840842636261665,-0.7059629788138742,0.5739199313250614,0.8426480322419756,0.8415382899075078,42.0
1.0,1.0,3.0,18.0,0.0,1.0,1.0,0.0,26.24,31.06,0.57,16.997899999999998,0.7387874812509583,0.8415382899075081,-0.4236221630739137,1.000095909461689,-1.0282077670519296,0.9348006112978617,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,-0.7059629788138742,-0.30500110426764626,0.7387874812509583,0.8415382899075078,801.0
2.0,0.0,5.0,7.0,1.0,1.0,0.0,2.0,26.24,28.03,0.94,0.0,0.7387874812509583,0.48884383230767264,0.4723430081982361,-0.9999040997360539,-0.4446182843318562,-0.6579445454089262,5.954665562232858,-0.9959318601459056,-1.4618082203780567,1.1260619042354703,1.6079446790811875,0.7387874812509583,0.48884383230767237,31.0
3.0,1.0,12.0,13.0,0.0,3.0,1.0,0.0,17.22,21.21,0.5,12.998,-0.40367857965023074,-0.3050096993196806,1.368308179470386,1.000095909461689,1.597944905188401,0.21082554006750356,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,-0.6669097659822902,-0.4036785796502307,-0.30500969931968086,213.0
0.0,1.0,9.0,14.0,0.0,5.0,1.0,0.0,32.800000000000004,38.635000000000005,0.59,16.997899999999998,1.5696718891790966,1.7232744339070984,-1.3195873343460636,1.000095909461689,0.7225606811082907,0.3556205543135752,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,-0.20159862949203355,1.5696718891790966,1.7232744339070982,253.0
1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,11.48,13.635,0.56,11.0014,-1.1307024365873508,-1.1867458433192701,-0.4236221630739137,-0.9999040997360539,-1.0282077670519296,-0.5131495311628546,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,-0.35670234165545206,-1.1307024365873508,-1.1867458433192704,37.0
0.0,0.0,8.0,18.0,0.0,5.0,1.0,2.0,30.34,35.605,0.74,8.9981,1.2580902362060444,1.3705799763072617,-1.3195873343460636,-0.9999040997360539,0.430765939748254,0.9348006112978617,-0.1679355439107186,0.9922137399577381,0.6840842636261665,1.1260619042354703,0.5739199313250614,1.2580902362060444,1.3705799763072615,410.0
2.0,0.0,4.0,1.0,0.0,4.0,1.0,2.0,25.42,28.79,0.83,26.0027,0.6349269302599415,0.577308448735354,0.4723430081982361,-0.9999040997360539,-0.7364130256918929,-1.5267146308853559,-0.1679355439107186,0.49517733993182717,0.6840842636261665,1.1260619042354703,1.039231067815318,0.6349269302599415,0.5773084487353537,20.0
2.0,0.0,6.0,13.0,0.0,3.0,1.0,0.0,36.9,40.91,0.37,12.998,2.088974644134182,1.988086279134697,0.4723430081982361,-0.9999040997360539,-0.15282354297181946,0.21082554006750356,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,-1.3390258520237726,2.088974644134182,1.9880862791346967,154.0
3.0,0.0,9.0,21.0,0.0,3.0,1.0,3.0,24.6,27.275,0.88,16.997899999999998,0.5310663792689243,0.40096121993543604,1.368308179470386,-0.9999040997360539,0.7225606811082907,1.3691856540360765,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,2.0420743457601422,1.29773725475435,0.5310663792689243,0.40096121993543576,74.0
3.0,1.0,12.0,11.0,0.0,5.0,1.0,0.0,13.12,15.15,0.65,12.998,-0.9229813346053166,-1.0103986145193522,1.368308179470386,1.000095909461689,1.597944905188401,-0.07876448842463969,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,0.10860879483480464,-0.9229813346053166,-1.0103986145193524,211.0
0.0,1.0,9.0,5.0,0.0,5.0,1.0,0.0,22.14,25.76,0.83,0.0,0.21948472629587265,0.22461399113551847,-1.3195873343460636,1.000095909461689,0.7225606811082907,-0.9475345739010694,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,1.039231067815318,0.21948472629587268,0.2246139911355182,41.0
2.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,21.32,25.0,0.52,16.997899999999998,0.11562417530485541,0.13614937470783672,0.4723430081982361,1.000095909461689,-0.4446182843318562,-1.6715096451314275,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,1.1260619042354703,-0.5635072912066775,0.11562417530485546,0.13614937470783645,38.0
0.0,0.0,6.0,15.0,0.0,2.0,1.0,0.0,31.98,37.12,0.59,16.997899999999998,1.4658113381880788,1.5469272051071796,-1.3195873343460636,-0.9999040997360539,-0.15282354297181946,0.5004155685596469,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,-0.20159862949203355,1.4658113381880788,1.5469272051071794,170.0
3.0,1.0,10.0,7.0,0.0,6.0,0.0,0.0,16.400000000000002,20.455,0.82,0.0,-0.5075391306412474,-0.3928923116919172,1.368308179470386,1.000095909461689,1.0143554224683273,-0.6579445454089262,-0.1679355439107186,1.489250139983649,-1.4618082203780567,-0.7059629788138742,0.9875298304275117,-0.5075391306412474,-0.39289231169191746,65.0
2.0,1.0,4.0,7.0,0.0,2.0,1.0,0.0,24.6,31.06,0.43,16.997899999999998,0.5310663792689243,0.8415382899075081,0.4723430081982361,1.000095909461689,-0.7364130256918929,-0.6579445454089262,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,-1.0288184276969345,0.5310663792689243,0.8415382899075078,461.0
2.0,1.0,5.0,12.0,0.0,6.0,0.0,0.0,27.06,31.06,0.36,0.0,0.8426480322419756,0.8415382899075081,0.4723430081982361,1.000095909461689,-0.4446182843318562,0.06603052582143194,-0.1679355439107186,1.489250139983649,-1.4618082203780567,-0.7059629788138742,-1.3907270894115789,0.8426480322419756,0.8415382899075078,642.0
1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,5.74,9.09,0.63,6.0032,-1.8577262935244712,-1.715787529719024,-0.4236221630739137,-0.9999040997360539,-1.611797249772003,-1.092329588147141,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,0.00520632005919191,-1.8577262935244712,-1.7157875297190242,2.0
0.0,0.0,7.0,0.0,0.0,4.0,1.0,0.0,27.06,31.06,0.69,19.9995,0.8426480322419756,0.8415382899075081,-1.3195873343460636,-0.9999040997360539,0.13897119838821725,-1.6715096451314275,-0.1679355439107186,0.49517733993182717,0.6840842636261665,-0.7059629788138742,0.31541374438602954,0.8426480322419756,0.8415382899075078,46.0
3.0,0.0,10.0,2.0,0.0,6.0,0.0,0.0,16.400000000000002,20.455,0.62,16.997899999999998,-0.5075391306412474,-0.3928923116919172,1.368308179470386,-0.9999040997360539,1.0143554224683273,-1.3819196166392844,-0.1679355439107186,1.489250139983649,-1.4618082203780567,-0.7059629788138742,-0.04649491732861446,-0.5075391306412474,-0.39289231169191746,31.0
3.0,0.0,10.0,0.0,0.0,4.0,1.0,0.0,18.86,22.725,0.94,0.0,-0.19595747766819627,-0.12866247051976262,1.368308179470386,-0.9999040997360539,1.0143554224683273,-1.6715096451314275,-0.1679355439107186,0.49517733993182717,0.6840842636261665,-0.7059629788138742,1.6079446790811875,-0.19595747766819624,-0.1286624705197629,26.0
1.0,1.0,12.0,21.0,0.0,0.0,0.0,0.0,8.200000000000001,10.605,0.51,11.0014,-1.5461446405514196,-1.539440300919106,-0.4236221630739137,1.000095909461689,1.597944905188401,1.3691856540360765,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,-0.6152085285944839,-1.5461446405514196,-1.5394403009191062,47.0
3.0,0.0,12.0,4.0,0.0,2.0,1.0,3.0,18.86,22.725,0.88,15.0013,-0.19595747766819627,-0.12866247051976262,1.368308179470386,-0.9999040997360539,1.597944905188401,-1.092329588147141,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,2.0420743457601422,1.29773725475435,-0.19595747766819624,-0.1286624705197629,7.0
